@relation proteina_completatreinamento-weka.filters.unsupervised.attribute.Normalize-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N10-F1

@attribute A numeric
@attribute B numeric
@attribute C numeric
@attribute D numeric
@attribute E numeric
@attribute F numeric
@attribute G numeric
@attribute H numeric
@attribute I numeric
@attribute J numeric
@attribute L numeric
@attribute M numeric
@attribute N numeric
@attribute O numeric
@attribute P numeric
@attribute Q numeric
@attribute R numeric
@attribute S numeric
@attribute T numeric
@attribute U numeric
@attribute V numeric
@attribute X numeric
@attribute Z numeric
@attribute A1 numeric
@attribute B1 numeric
@attribute C1 numeric
@attribute D1 numeric
@attribute E1 numeric
@attribute F1 numeric
@attribute G1 numeric
@attribute H1 numeric
@attribute I1 numeric
@attribute J1 numeric
@attribute L1 numeric
@attribute M1 numeric
@attribute N1 numeric
@attribute O1 numeric
@attribute P1 numeric
@attribute Q1 numeric
@attribute R1 numeric
@attribute S1 numeric
@attribute T1 numeric
@attribute U1 numeric
@attribute V1 numeric
@attribute X1 numeric
@attribute Z1 numeric
@attribute A2 numeric
@attribute B2 numeric
@attribute C2 numeric
@attribute D2 numeric
@attribute E2 numeric
@attribute F2 numeric
@attribute G2 numeric
@attribute H2 numeric
@attribute I2 numeric
@attribute J2 numeric
@attribute L2 numeric
@attribute M2 numeric
@attribute N2 numeric
@attribute O2 numeric
@attribute P2 numeric
@attribute Q2 numeric
@attribute R2 numeric
@attribute S2 numeric
@attribute T2 numeric
@attribute U2 numeric
@attribute V2 numeric
@attribute X2 numeric
@attribute Z2 numeric
@attribute A3 numeric
@attribute B3 numeric
@attribute C3 numeric
@attribute D3 numeric
@attribute E3 numeric
@attribute F3 numeric
@attribute G3 numeric
@attribute H3 numeric
@attribute I3 numeric
@attribute J3 numeric
@attribute L3 numeric
@attribute M3 numeric
@attribute N3 numeric
@attribute O3 numeric
@attribute P3 numeric
@attribute Q3 numeric
@attribute R3 numeric
@attribute S3 numeric
@attribute T3 numeric
@attribute U3 numeric
@attribute V3 numeric
@attribute X3 numeric
@attribute Z3 numeric
@attribute A4 numeric
@attribute B4 numeric
@attribute C4 numeric
@attribute D4 numeric
@attribute E4 numeric
@attribute F4 numeric
@attribute G4 numeric
@attribute H4 numeric
@attribute I4 numeric
@attribute J4 numeric
@attribute L4 numeric
@attribute M4 numeric
@attribute N4 numeric
@attribute O4 numeric
@attribute P4 numeric
@attribute Q4 numeric
@attribute R4 numeric
@attribute S4 numeric
@attribute T4 numeric
@attribute U4 numeric
@attribute V4 numeric
@attribute X4 numeric
@attribute Z4 numeric
@attribute A5 numeric
@attribute B5 numeric
@attribute C5 numeric
@attribute D5 numeric
@attribute E5 numeric
@attribute F5 numeric
@attribute G5 numeric
@attribute H5 numeric
@attribute I5 numeric
@attribute J5 numeric
@attribute L5 numeric
@attribute class {1,2,3,4,5}

@data
0.242798,0.06383,0.195402,0.260638,0.471154,0.255245,0.148289,0.151832,0.172589,0.349282,0.240964,0.377622,0.350649,0.284672,0.210811,0.323353,0.525822,0.740506,0.25,0.396396,0.26087,0.289474,0.593103,0.431973,0.445205,0.284946,0.560694,0.090551,0.541787,0.541889,0.769531,1,0.040373,0.323308,0.430804,0.664269,0.954955,0.013636,0.746951,0.733333,0.657682,0.869281,0.492701,0.564378,0.34375,0.575931,0.328221,0.510448,0.015625,0.740625,0.671053,0.604027,0.869281,0.040373,0.310777,0.368627,0.494545,0.96124,0.090551,0.570605,0.663755,0.769531,1,0.468271,0.518421,0.488064,0.487252,0.422297,0.533333,0.04127,0.243619,0.322511,0.587398,0.976019,0.035294,0.708609,0.721133,0.779703,1,0.045361,0.472169,0.569507,0.702495,0.989011,0.137002,0.406433,0.537471,0,0.150376,0.497696,0.202703,0.22869,0.257764,0.61277,0.624,0.094828,0.420259,0.570064,0.857741,0.966,0.038462,0.224033,0.466777,0.607287,1,0.403042,0.658768,0.488064,0.457584,0.343816,0.543544,0.061905,0.249084,0.45297,0.527697,0.945946,0.013115,0.580897,0.597758,0.735484,1,0.045361,0.472169,0.569507,0.702495,0.989011,4
0.353909,0,0.166667,0.457447,0.365385,0.199301,0.110266,0.151832,0.096447,0.684211,0.120482,0.202797,0.435065,0.627737,0.205405,0.45509,0.225352,0.481013,0.8,0.09009,0.110945,0.386842,0.448276,0.520408,0.510274,0.481183,0.531792,0.110236,0.469741,0.536542,0.679687,0.712575,0.201863,0.588972,0.589286,0.781775,0.954955,0.036364,0.582317,0.486111,0.609164,1,0.459854,0.525751,0.417614,0.464183,0.493865,0.626866,0.041667,0.3625,0.315789,0.449664,1,0.201863,0.754386,0.647059,0.583636,0.96124,0.110236,0.469741,0.615721,0.679687,0.712575,0.387309,0.744737,0.35809,0.512748,0.135135,0.372222,0.206349,0.433875,0.508658,0.796748,0.976019,0.109804,0.586093,0.649237,0.579208,1,0.016495,0.278311,0.310912,0.660269,0.810989,0.334895,0.307018,0.420375,0,0.43609,0.267281,0.247401,0.306653,0.847826,0.92173,0.971,0.102371,0.143319,0.201699,0.707113,0.733,0.086538,0.545825,0.465116,0.311741,1,0.330798,0.864929,0.35809,0.753213,0.083857,0.489489,0.309524,0.846154,0.653465,0.714286,0.945946,0.091803,0.426901,0.545455,0.645161,1,0.016495,0.278311,0.310912,0.660269,0.810989,4
0.26749,0.068085,0.465517,0.212766,0.307692,0.227273,0.060837,0.382199,0.329949,0.229665,0.289157,0.566434,0.474026,0.233577,0.394595,0.191617,0.380282,0.35443,0.4,0.216216,0.13943,0.610526,0.411494,0.285714,0.496575,0.47043,0.343931,0.185039,0.605187,0.7041,0.876953,0.952096,0.018634,0.426065,0.332589,0.460432,0.927928,0.063636,0.786585,0.719444,0.619946,1,0.262774,0.487124,0.625,0.412607,0.484663,0.540299,0.072917,0.578125,0.496711,0.526846,1,0.018634,0.323308,0.386275,0.34,0.844961,0.185039,0.536023,0.720524,0.876953,0.952096,0.448578,0.378947,0.538462,0.504249,0.368243,0.461111,0.019048,0.524362,0.532468,0.601626,0.748201,0.058824,0.142384,0.6122,0.668317,1,0.228866,0.431862,0.657698,0.902111,0.964835,0.169789,0.295322,0.593677,0,0.24812,0.373272,0.536383,0.561331,0.817805,0.84758,0.863,0.113147,0.234914,0.342887,0.429916,0.742,0.067308,0.297352,0.511628,0.615385,1,0.423954,0.587678,0.538462,0.403599,0.194969,0.684685,0.028571,0.336996,0.569307,0.396501,0.783784,0.04918,0.430799,0.555417,0.648387,1,0.228866,0.431862,0.657698,0.902111,0.964835,4
0.292181,0.042553,0.408046,0.430851,0.682692,0.353147,0.076046,0.319372,0.309645,0.291866,0.240964,0.426573,0.331169,0.072993,0,0.724551,0.093897,0.575949,0,0.18018,0.101949,0.378947,0.524138,0.418367,0.455479,0.247312,0.606936,0.074803,0.711816,0.572193,0.644531,1,0.18323,0.501253,0.676339,0.870504,0.90991,0.036364,0.289634,0.363889,0.590296,0.934641,0.390511,0.592275,0.386364,0.621777,0.138037,0.549254,0.041667,0.396875,0.266447,0.557047,0.934641,0.18323,0.47619,0.535294,0.56,0.922481,0.074803,0.711816,0.700873,0.644531,1,0.582057,0.423684,0.363395,0.651558,0.425676,0.430556,0.057143,0.324826,0.590909,0.626016,0.952038,0.113725,0.44702,0.588235,0.660891,1,0.286598,0.52975,0.713004,0.857965,0.912088,0,0.501462,0.598361,0,0,0.562212,0,0,0,0,0,0.021552,0.228448,0.739915,0.845188,0.99,0.086538,0.378819,0.509967,0.384615,1,0.486692,0.665877,0.363395,0.580977,0.32914,0.459459,0.085714,0.399267,0.65099,0.641399,0.891892,0.029508,0.436647,0.47198,0.633871,1,0.286598,0.52975,0.713004,0.857965,0.912088,4
0.160494,0.042553,0.252874,0.340426,0.471154,0.258741,0.076046,0.335079,0.274112,0.4689,0.060241,0.272727,0.383117,0.321168,0.237838,0.497006,0.183099,0.556962,0.416667,0.531532,0.25937,0.394737,0.452874,0.503401,0.530822,0.311828,0.421965,0.055118,0.587896,0.518717,0.691406,0.850299,0.009317,0.508772,0.598214,0.683453,0.90991,0.081818,0.557927,0.658333,0.784367,1,0.624088,0.44206,0.403409,0.481375,0.319018,0.528358,0.09375,0.5625,0.582237,0.731544,1,0.024845,0.508772,0.545098,0.509091,0.922481,0.015748,0.475504,0.50655,0.671875,0.850299,0.352298,0.523684,0.530504,0.365439,0.439189,0.563889,0.025397,0.447796,0.590909,0.654472,0.882494,0.07451,0.403974,0.620915,0.789604,1,0.006186,0.408829,0.535127,0.652591,0.989011,0.051522,0.644737,0.432084,0,0.075188,0.589862,0.846154,0.851351,0.857143,0.863028,0.853,0.036638,0.253233,0.390658,0.558577,0.98,0.038462,0.344196,0.689369,0.58502,1,0.304183,0.744076,0.530504,0.449871,0.33543,0.606607,0.038095,0.450549,0.675743,0.620991,0.891892,0.062295,0.506823,0.557908,0.766129,1,0.006186,0.408829,0.535127,0.652591,0.989011,4
0.111111,0.029787,0.275862,0.398936,0.528846,0.167832,0.079848,0.251309,0.522843,0.45933,0.325301,0.433566,0.357143,0.547445,0.113514,0.532934,0.126761,0.474684,0.116667,0.306306,0.172414,0.644737,0.287356,0.42517,0.513699,0.502688,0.398844,0.023622,0.449568,0.593583,0.679687,0.916168,0.059006,0.62406,0.620536,0.853717,0.968468,0.054545,0.597561,0.536111,0.641509,1,0.448905,0.341202,0.673295,0.34384,0.54908,0.528358,0.0625,0.56875,0.414474,0.553691,1,0.270186,0.726817,0.558824,0.663636,0.972868,0.023622,0.391931,0.637555,0.679687,0.916168,0.266958,0.636842,0.562334,0.419263,0.27027,0.705556,0.168254,0.577726,0.58658,0.880081,0.983213,0.023529,0.288079,0.429194,0.524752,1,0.039175,0.466411,0.778774,0.660269,0.953846,0.185012,0.440058,0.462529,0.4,0.210526,0.447005,0.028067,0.057173,0.248447,0.740474,0.76,0.155172,0.310345,0.472399,0.688285,0.89,0.057692,0.486762,0.67608,0.801619,1,0.214829,0.827014,0.562334,0.424165,0.24109,0.744745,0.252381,0.838828,0.688119,0.868805,0.962162,0.019672,0.34308,0.422167,0.648387,1,0.039175,0.466411,0.778774,0.660269,0.953846,4
0.242798,0,0.166667,0,0.192308,0.307692,0.038023,0.361257,0.147208,0.282297,0.240964,0.412587,0.318182,0.284672,0.372973,0.820359,0.643192,0.556962,0.166667,0.261261,0.106447,0.226316,0.767816,0.255102,0.503425,0.182796,0.609827,0.074803,0.262248,0.475936,0.451172,1,0.024845,0.558897,0.488839,0.671463,0.954955,0.122727,0.573171,0.794444,0.878706,0.869281,0.248175,0.821888,0.193182,0.739255,0.064417,0.650746,0.140625,0.746875,1,0.815436,0.869281,0.024845,0.508772,0.429412,0.5,0.96124,0.074803,0.345821,0.582969,0.451172,1,0.728665,0.239474,0.34748,0.509915,0.408784,0.305556,0.025397,0.470998,0.4329,0.644309,0.976019,0.07451,0.778146,0.769063,0.705446,1,0.117526,0.305182,0.542601,0.8119,0.936264,0,0.730994,0.41452,0,0,0.728111,0,0,0,0,0,0.094828,0.327586,0.552017,0.810669,0.98,0.086538,0.205703,0.486711,0.58502,1,0.593156,0.547393,0.34748,0.681234,0.234801,0.447447,0.038095,0.520147,0.542079,0.580175,0.945946,0.062295,0.421053,0.564134,0.695161,1,0.117526,0.305182,0.542601,0.8119,0.936264,4
0.329218,0,0.258621,0.425532,0.769231,0.125874,0.068441,0.235602,0.406091,0.4689,0.216867,0.433566,0.116883,0.262774,0.194595,0.371257,0.41784,0.506329,0,0.324324,0.121439,0.526316,0.374713,0.445578,0.39726,0.44086,0.560694,0.066929,0.32853,0.529412,0.732422,0.784431,0.021739,0.659148,0.482143,0.623501,0.918919,0.113636,0.42378,0.730556,0.706199,1,0.478102,0.424893,0.539773,0.553009,0.43865,0.474627,0.130208,0.465625,0.608553,0.604027,1,0.021739,0.701754,0.456863,0.496364,0.930233,0.066929,0.481268,0.648472,0.785156,0.784431,0.424508,0.452632,0.564987,0.436261,0.543919,0.319444,0.022222,0.401392,0.428571,0.678862,0.956835,0.066667,0.377483,0.712418,0.668317,1,0.08866,0.395393,0.605381,0.660269,0.920879,0.679157,0.209064,0.153396,0.257143,0.744361,0.207373,0.037422,0.380457,0.684265,0.836251,0.973,0.18319,0.211207,0.294055,0.32636,0.554,0.076923,0.195519,0.373754,0.253036,1,0.269962,0.755924,0.564987,0.547558,0.356394,0.405405,0.033333,0.575092,0.534653,0.498542,0.902703,0.055738,0.395712,0.582814,0.687097,1,0.08866,0.395393,0.605381,0.660269,0.920879,4
0.263374,0.13617,0.258621,0.196809,0.509615,0.244755,0.041825,0.366492,0.243655,0.421053,0.518072,0.335664,0.344156,0.255474,0.2,0.497006,0.366197,0.424051,0.316667,0.171171,0.514243,0.294737,0.462069,0.619048,0.349315,0.419355,0.66474,0.015748,0.354467,0.459893,0.728516,1,0.018634,0.576441,0.685268,0.748201,0.986486,0.004545,0.609756,0.661111,0.687332,0.96732,0.59854,0.55794,0.269886,0.690544,0.337423,0.471642,0.005208,0.675,0.601974,0.637584,0.96732,0.018634,0.548872,0.560784,0.543636,0.988372,0.015748,0.354467,0.563319,0.734375,1,0.485777,0.415789,0.464191,0.419263,0.429054,0.411111,0.019048,0.466357,0.497835,0.699187,0.980815,0.015686,0.433775,0.577342,0.710396,1,0.002062,0.464491,0.681614,0.662188,0.958242,0.334895,0.24269,0.470726,0.228571,0.503759,0.258065,0.011435,0.177755,0.385093,0.806385,0.952,0.207974,0.435345,0.698514,0.887029,0.992,0.019231,0.429735,0.559801,0.548583,1,0.45057,0.620853,0.464191,0.514139,0.327044,0.492492,0.028571,0.589744,0.601485,0.629738,0.983784,0.013115,0.37037,0.519303,0.727419,1,0.002062,0.464491,0.681614,0.662188,0.958242,4
0.341564,0,0.327586,0.191489,0.451923,0.402098,0.038023,0.246073,0.15736,0.296651,0.373494,0.51049,0.201299,0.416058,0.167568,0.497006,0.41784,0.329114,0.433333,0.324324,0.241379,0.386842,0.625287,0.258503,0.674658,0.287634,0.265896,0.07874,0.363112,0.527629,0.878906,1,0.009317,0.546366,0.540179,0.657074,0.977477,0.036364,0.573171,0.658333,0.609164,0.895425,0.277372,0.671674,0.369318,0.340974,0.248466,0.677612,0.041667,0.659375,0.582237,0.513423,0.895425,0.009317,0.521303,0.47451,0.489091,0.98062,0.07874,0.394813,0.646288,0.869141,1,0.676149,0.286842,0.421751,0.453258,0.422297,0.311111,0.009524,0.385151,0.52381,0.691057,1,0.035294,0.36755,0.588235,0.579208,0.942197,0.028866,0.497121,0.575486,0.765835,0.942857,0.15808,0.358187,0.555035,0.142857,0.195489,0.456221,0.384615,0.411642,0.695652,0.976313,0.984,0.117457,0.302802,0.553079,0.724895,0.88,0.038462,0.226069,0.430233,0.595142,1,0.513308,0.580569,0.421751,0.442159,0.251572,0.441441,0.014286,0.421245,0.623762,0.650146,1,0.029508,0.421053,0.535492,0.66129,0.957447,0.028866,0.497121,0.575486,0.765835,0.942857,4
0.263374,0.029787,0.454023,0.37766,0.480769,0.248252,0.079848,0.225131,0.253807,0.578947,0.253012,0.300699,0.188312,0.416058,0.540541,0.257485,0.267606,0.316456,0.116667,0.126126,0.163418,0.686842,0.285057,0.37415,0.40411,0.513441,0.528902,0.051181,0.354467,0.265597,0.642578,0.874251,0.282609,0.654135,0.763393,0.851319,1,0.022727,0.85061,0.711111,0.743935,0.954248,0.321168,0.377682,0.721591,0.449857,0.5,0.489552,0.026042,0.9125,0.713816,0.681208,0.954248,0.282609,0.796992,0.656863,0.636364,1,0.051181,0.354467,0.29476,0.642578,0.874251,0.428884,0.463158,0.554377,0.450425,0.483108,0.438889,0.060317,0.589327,0.647186,0.747967,0.913669,0.05098,0.413907,0.359477,0.544554,1,0.010309,0.337812,0.571001,0.664107,0.953846,0.334895,0.239766,0.473068,0,0.43609,0.331797,0.030146,0.096674,0.273292,0.493306,0.964,0.408405,0.438578,0.61465,0.799163,0.836,0.057692,0.482688,0.646179,0.587045,1,0.307985,0.718009,0.554377,0.529563,0.32914,0.561562,0.090476,0.70696,0.794554,0.763848,1,0.042623,0.430799,0.470735,0.606452,0.970213,0.010309,0.337812,0.571001,0.664107,0.953846,4
0.127572,0.131915,0.454023,0.042553,0.230769,0.248252,0.030418,0.287958,0.319797,0.37799,0.46988,0.496503,0.201299,0.518248,0.086486,0.754491,0.295775,0.297468,0.783333,0.351351,0.143928,0.442105,0.445977,0.452381,0.476027,0.22043,0.352601,0.027559,0.587896,0.411765,0.625,0.718563,0.043478,0.333333,0.524554,0.633094,0.927928,0.168182,0.521341,0.772222,0.765499,1,0.49635,0.504292,0.420455,0.467049,0.101227,0.525373,0.192708,0.509375,0.769737,0.708054,1,0.043478,0.333333,0.445098,0.427273,0.937984,0.027559,0.610951,0.591703,0.625,0.718563,0.551422,0.357895,0.480106,0.393768,0.439189,0.536111,0.044444,0.327146,0.491342,0.601626,0.961631,0.027451,0.364238,0.431373,0.70297,0.953757,0.076289,0.481766,0.792227,0.758157,1,0,0.437135,0.649883,0,0,0.585253,0,0,0,0,0,0.050647,0.304957,0.552017,0.691423,0.89,0.067308,0.366599,0.531561,0.676113,1,0.465779,0.587678,0.480106,0.367609,0.320755,0.594595,0.066667,0.29304,0.561881,0.51312,0.913514,0.022951,0.481481,0.510585,0.709677,0.965957,0.076289,0.481766,0.792227,0.758157,1,4
0.567901,0.085106,0.350575,0.164894,0.298077,0.426573,0.019011,0.34555,0.15736,0.416268,0.060241,0.356643,0.298701,0.189781,0.356757,0.365269,0.333333,0.291139,0.083333,0.279279,0.247376,0.331579,0.685057,0.238095,0.530822,0.206989,0.32948,0.015748,0.559078,0.518717,0.716797,0.97006,0.024845,0.508772,0.598214,0.695444,1,0.154545,0.557927,0.630556,0.803235,0.934641,0.237226,0.753219,0.292614,0.47851,0.110429,0.629851,0.177083,0.625,0.565789,0.738255,0.934641,0.024845,0.496241,0.505882,0.489091,1,0.015748,0.559078,0.635371,0.716797,0.97006,0.73523,0.271053,0.312997,0.524079,0.5,0.302778,0.025397,0.410673,0.502165,0.526423,1,0.137255,0.539735,0.655773,0.782178,0.942197,0.006186,0.485605,0.828102,0.775432,0.989011,0.406323,0.223684,0.41452,0,0.383459,0.235023,0.186071,0.418919,0.570393,0.935118,0.995,0.099138,0.28556,0.536093,0.677824,0.786,0.038462,0.197556,0.348837,0.605263,1,0.631179,0.528436,0.312997,0.439589,0.331237,0.414414,0.038095,0.501832,0.65099,0.635569,1,0.114754,0.380117,0.515567,0.654839,0.957447,0.006186,0.485605,0.828102,0.775432,0.989011,3
0.399177,0.029787,0.396552,0.329787,0.326923,0.29021,0.129278,0.287958,0.243655,0.296651,0.578313,0.286713,0.402597,0.248175,0.221622,0.245509,0.225352,0.525316,0.233333,0.306306,0.170915,0.415789,0.514943,0.384354,0.544521,0.19086,0.563584,0.023622,0.553314,0.477718,0.636719,0.628743,0.099379,0.473684,0.566964,0.719424,1,0.118182,0.539634,0.677778,0.71159,0.816993,0.408759,0.521459,0.465909,0.547278,0.107362,0.59403,0.135417,0.703125,0.605263,0.64094,0.862745,0.099379,0.403509,0.403922,0.574545,1,0.023622,0.613833,0.661572,0.636719,0.628743,0.4814,0.392105,0.530504,0.524079,0.391892,0.536111,0.015873,0.262181,0.281385,0.554878,1,0.184314,0.569536,0.856209,0.673267,0.83815,0.208247,0.537428,0.702541,0.631478,0.953846,0.371194,0.121345,0.531616,0,0.518797,0.193548,0.029106,0.4158,0.813665,0.92379,0.979,0.3125,0.326509,0.53397,0.735356,0.724,0.057692,0.264766,0.328904,0.423077,1,0.41635,0.604265,0.530504,0.48329,0.373166,0.522523,0.02381,0.216117,0.371287,0.603499,1,0.088525,0.588694,0.597758,0.690323,0.880851,0.208247,0.537428,0.702541,0.631478,0.953846,3
0.160494,0.089362,0.448276,0.367021,0.461538,0.293706,0.034221,0.251309,0.319797,0.444976,0.433735,0.251748,0.311688,0.175182,0.275676,0.359281,0.253521,0.455696,0.05,0.567568,0.454273,0.476316,0.413793,0.442177,0.469178,0.44086,0.421965,0.019685,0.56196,0.518717,0.78125,1,0.040373,0.54386,0.747768,0.707434,0.972973,0.004545,0.530488,0.455556,0.654987,0.980392,0.572993,0.420601,0.460227,0.406877,0.466258,0.510448,0.005208,0.55625,0.460526,0.57047,0.980392,0.096273,0.506266,0.609804,0.532727,0.976744,0.019685,0.56196,0.648472,0.78125,1,0.428884,0.418421,0.575597,0.444759,0.513514,0.369444,0.012698,0.577726,0.705628,0.808943,1,0.031373,0.344371,0.485839,0.554455,0.739884,0.002062,0.477927,0.55157,0.6238,0.993407,0.346604,0.210526,0.484778,0.085714,0.383459,0.290323,0.049896,0.258836,0.418219,0.743563,0.991,0.016164,0.239224,0.457537,0.601464,0.907,0.019231,0.397149,0.606312,0.629555,1,0.370722,0.611374,0.575597,0.485861,0.343816,0.486486,0.019048,0.688645,0.844059,0.865889,1,0.02623,0.37037,0.448319,0.608065,0.87234,0.002062,0.477927,0.55157,0.6238,0.993407,3
0.580247,0.012766,0.224138,0.138298,0.403846,0.342657,0.011407,0.293194,0.167513,0.344498,0.192771,0.615385,0.318182,0.262774,0.227027,0.467066,0.230047,0.436709,0.116667,0.468468,0.412294,0.331579,0.678161,0.255102,0.363014,0.258065,0.5,0.125984,0.536023,0.532977,0.884766,0.982036,0.015528,0.641604,0.671875,0.7506,0.941441,0.004545,0.362805,0.45,0.533693,1,0.332117,0.701717,0.286932,0.573066,0.190184,0.429851,0.005208,0.4,0.440789,0.419463,1,0.015528,0.656642,0.576471,0.56,0.937984,0.125984,0.536023,0.674672,0.904297,0.982036,0.628009,0.368421,0.374005,0.487252,0.385135,0.291667,0.015873,0.554524,0.62987,0.737805,0.961631,0.035294,0.42053,0.527233,0.616337,0.982659,0.028866,0.512476,0.733931,0.87524,1,0.409836,0.27193,0.372365,0,0.496241,0.331797,0.050936,0.227651,0.496894,0.696189,0.84,0.007543,0.299569,0.443737,0.782427,0.961,0.019231,0.446029,0.67608,0.809717,1,0.513308,0.623223,0.374005,0.457584,0.278826,0.384384,0.02381,0.652015,0.727723,0.685131,0.913514,0.006557,0.319688,0.41345,0.620968,0.987234,0.028866,0.512476,0.733931,0.87524,1,3
0.646091,0.055319,0.350575,0.228723,0.25,0.335664,0.034221,0.319372,0.35533,0.311005,0.156627,0.363636,0.253247,0.189781,0.259459,0.341317,0.122066,0.607595,0,0.387387,0.298351,0.423684,0.574713,0.285714,0.571918,0.258065,0.612717,0.185039,0.729107,0.693405,0.923828,1,0.006211,0.313283,0.417411,0.539568,0.981982,0.031818,0.594512,0.558333,0.606469,0.915033,0.332117,0.613734,0.403409,0.630372,0.199387,0.6,0.036458,0.68125,0.536184,0.52349,0.915033,0.006211,0.290727,0.315686,0.350909,0.984496,0.185039,0.729107,0.858079,0.923828,1,0.608315,0.347368,0.408488,0.549575,0.584459,0.247222,0.006349,0.338747,0.404762,0.632114,0.990408,0.062745,0.443709,0.48366,0.502475,0.947977,0.049485,0.50096,0.80867,0.867562,1,0.478923,0.203216,0.358314,0.114286,0.428571,0.221198,0.081081,0.252599,0.548654,0.904222,0.983,0.177802,0.295259,0.434183,0.687238,0.778,0.028846,0.311609,0.5299,0.390688,1,0.494297,0.616114,0.408488,0.511568,0.343816,0.405405,0.009524,0.311355,0.482673,0.457726,0.978378,0.02623,0.495127,0.526775,0.654839,0.961702,0.049485,0.50096,0.80867,0.867562,1,3
0.45679,0.07234,0.442529,0.409574,0.413462,0.388112,0.064639,0.314136,0.218274,0.368421,0.204819,0.356643,0.11039,0.189781,0.367568,0.203593,0.201878,0.43038,0,0.387387,0.128936,0.534211,0.45977,0.312925,0.839041,0.346774,0.277457,0.031496,0.651297,0.629234,0.705078,0.640719,0.046584,0.518797,0.495536,0.776978,1,0.186364,0.478659,0.572222,0.528302,0.941176,0.361314,0.48927,0.545455,0.30086,0.352761,0.785075,0.213542,0.465625,0.365132,0.412752,0.941176,0.046584,0.498747,0.419608,0.534545,1,0.031496,0.651297,0.80786,0.705078,0.640719,0.564551,0.342105,0.466844,0.453258,0.574324,0.35,0.047619,0.461717,0.519481,0.825203,1,0.031373,0.261589,0.699346,0.608911,0.849711,0.224742,0.525912,0.61435,0.667946,0.925275,0.320843,0.486842,0.289227,0.257143,0.323308,0.635945,0.080042,0.275468,0.34472,0.598352,0.65,0.054957,0.43319,0.744161,0.894351,1,0.076923,0.215886,0.501661,0.566802,0.903226,0.422053,0.654028,0.466844,0.557841,0.337526,0.492492,0.071429,0.410256,0.529703,0.734694,1,0.02623,0.442495,0.585305,0.635484,0.961702,0.224742,0.525912,0.61435,0.667946,0.925275,3
0.407407,0.068085,0.298851,0.569149,0.471154,0.237762,0.08365,0.287958,0.390863,0.339713,0.53012,0.174825,0.285714,0.218978,0.281081,0.227545,0.244131,0.468354,0.05,0.198198,0.50075,0.534211,0.388506,0.414966,0.599315,0.456989,0.50289,0.015748,0.492795,0.499109,0.693359,1,0.018634,0.619048,0.678571,0.81295,0.95045,0.004545,0.536585,0.611111,0.61186,0.947712,0.394161,0.457082,0.559659,0.501433,0.447853,0.641791,0.005208,0.55,0.546053,0.563758,0.947712,0.018634,0.571429,0.596078,0.616364,0.957364,0.015748,0.501441,0.598253,0.693359,1,0.420131,0.431579,0.564987,0.450425,0.385135,0.530556,0.019048,0.440835,0.705628,0.75813,0.973621,0.015686,0.52649,0.544662,0.596535,0.982659,0.063918,0.441459,0.590433,0.715931,1,0.555035,0.156433,0.319672,0.228571,0.473684,0.165899,0.050936,0.227651,0.47619,0.69104,0.992,0.038793,0.082974,0.474522,0.670502,0.942,0.019231,0.460285,0.744186,0.726721,1,0.346008,0.661137,0.564987,0.470437,0.320755,0.60961,0.028571,0.582418,0.787129,0.801749,0.940541,0.006557,0.397661,0.506849,0.577419,0.987234,0.063918,0.441459,0.590433,0.715931,1,3
0.481481,0,0.454023,0.351064,0.634615,0.363636,0.125475,0.198953,0.208122,0.473684,0.277108,0.321678,0.279221,0.167883,0.248649,0.215569,0.276995,0.291139,0.216667,0.207207,0.542729,0.423684,0.549425,0.323129,0.578767,0.322581,0.50289,0.015748,0.645533,0.575758,0.783203,1,0.018634,0.486216,0.600446,0.714628,0.986486,0.004545,0.533537,0.613889,0.584906,0.947712,0.29927,0.581545,0.471591,0.510029,0.325153,0.632836,0.005208,0.528125,0.529605,0.543624,0.947712,0.018634,0.481203,0.498039,0.547273,0.988372,0.015748,0.622478,0.70524,0.759766,1,0.603939,0.315789,0.501326,0.419263,0.614865,0.366667,0.025397,0.450116,0.554113,0.756098,0.992806,0.007843,0.36755,0.607843,0.618812,0.953757,0.037113,0.489443,0.644245,0.733205,1,0.428571,0.141813,0.457845,0,0.496241,0.211982,0.092516,0.306653,0.595238,0.872297,0.992,0.024784,0.134698,0.358811,0.558577,0.692,0.019231,0.378819,0.528239,0.52834,1,0.475285,0.556872,0.501326,0.449871,0.415094,0.468468,0.028571,0.479853,0.628713,0.682216,0.983784,0.006557,0.463938,0.536737,0.622581,0.965957,0.037113,0.489443,0.644245,0.733205,1,3
